date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:33:50	270214/270214	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Aug%202020%2013:35:05%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.7.0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.svg	(from https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0&189db0&189db0)
19:33:50	184620/184620	---MCZ	200	added ('OK')	application/vnd.ms-opentype	date:Wed,%2012%20Aug%202020%2013:35:05%20GMT	https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.7.0	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.ttf	(from https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0&189db0&189db0)
19:33:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:49%20GMT	https://theamitmiglani.com/amitmiglani/Edge/	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/amitmiglani/Edge/index.html	(from https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6&189db0&189db0)
19:33:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:49%20GMT	https://theamitmiglani.com/amitmiglani/Trident/	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/amitmiglani/Trident/index.html	(from https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6&189db0&189db0)
19:33:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:52%20GMT	https://theamitmiglani.com/amitmiglani/Gecko/	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/amitmiglani/Gecko/index.html	(from https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6&189db0&189db0)
19:33:55	0/-1	---M--	301	error ('')			https://theamitmiglani.com/wp-content/uploads/img/bg.jpg	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/img/bg.b1.delayed	(from https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/622ed54ea.min.css?ver=1603720942&189db0&189db0)
19:33:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:53%20GMT	https://theamitmiglani.com/amitmiglani/Firefox/	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/amitmiglani/Firefox/index.html	(from https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6&189db0&189db0)
19:33:55	0/-1	---M--	301	error ('')			https://theamitmiglani.com/wp-content/uploads/img/bg.jpg	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/img/bg.b2.delayed	(from https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/60a5b9cbc.min.css?ver=1603720942&189db0&189db0)
19:33:55	0/-1	---M--	301	error ('')			https://theamitmiglani.com/wp-content/uploads/img/bg.jpg	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/img/bg.b3.delayed	(from https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/71007b330.min.css?ver=1603720944&189db0&189db0)
19:33:56	0/-1	---M--	301	error ('')			https://theamitmiglani.com/wp-content/uploads/img/bg.jpg	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/img/bg.b4.delayed	(from https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/379c0f897.min.css?ver=1603720949&189db0&189db0)
19:33:56	0/-1	---M--	301	error ('')			https://theamitmiglani.com/wp-content/uploads/img/bg.jpg	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/img/bg.b5.delayed	(from https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/ef124ba80.min.css?ver=1603720945&189db0&189db0)
19:33:56	0/-1	---M--	301	error ('')			https://theamitmiglani.com/wp-content/uploads/img/bg.jpg	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/img/bg.b6.delayed	(from https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/0dcd09e3c.min.css?ver=1603720950&189db0&189db0)
19:33:56	0/-1	---M--	301	error ('')			https://theamitmiglani.com/wp-content/uploads/img/bg.jpg	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/wp-content/uploads/img/bg.b7.delayed	(from https://theamitmiglani.com/wp-content/uploads/essential-addons-elementor/e407edd47.min.css?ver=1603720949&189db0&189db0)
19:33:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:54%20GMT	https://theamitmiglani.com/amitmiglani/Version/	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/amitmiglani/Version/index.html	(from https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6&189db0&189db0)
19:33:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Oct%202020%2014:03:55%20GMT	https://theamitmiglani.com/amitmiglani/version/	C:/My%20Web%20Sites/theamitmiglani/theamitmiglani.com/amitmiglani/version/index-2.html	(from https://theamitmiglani.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6&189db0&189db0)
